,0
3179,NA1_4090726243
3180,NA1_4090741768
3181,NA1_4090666917
3182,NA1_4090651745
3183,NA1_4089209797
3184,NA1_4089139290
3185,NA1_4089078352
3186,NA1_4089132767
3187,NA1_4088511902
3188,NA1_4088507483
3189,NA1_4088475538
3190,NA1_4088492101
3191,NA1_4088430286
3192,NA1_4087723093
3193,NA1_4087729864
3194,NA1_4087637531
3195,NA1_4087664589
3196,NA1_4085176241
3197,NA1_4085155197
3198,NA1_4082258787
3199,NA1_4082236642
3200,NA1_4104192161
3201,NA1_4104140377
3202,NA1_4104125654
3203,NA1_4103001943
3204,NA1_4102908296
3205,NA1_4102870017
3206,NA1_4102795418
3207,NA1_4102752261
3208,NA1_4101724916
3209,NA1_4100641607
3210,NA1_4100636793
3211,NA1_4099459473
3212,NA1_4099525559
3213,NA1_4099474676
3214,NA1_4098811027
3215,NA1_4098701178
3216,NA1_4098647620
3217,NA1_4098145604
3218,NA1_4098171898
3219,NA1_4098109121
3220,NA1_4098056617
3221,NA1_4097853234
3222,NA1_4097796014
3223,NA1_4097611263
3224,NA1_4097508313
3225,NA1_4097534332
3226,NA1_4097147172
3227,NA1_4097155104
3228,NA1_4097201144
3229,NA1_4097108435
3230,NA1_4097123730
3231,NA1_4095433906
3232,NA1_4095129662
3233,NA1_4095122164
3234,NA1_4094560276
3235,NA1_4092074600
3236,NA1_4092031163
3237,NA1_4092025514
3238,NA1_4090985335
3239,NA1_4090878554
3240,NA1_4090902980
3241,NA1_4090817482
3242,NA1_4088801493
3243,NA1_4088748740
3244,NA1_4088776226
3245,NA1_4088735752
3246,NA1_4088771273
3247,NA1_4088729830
3248,NA1_4087965347
3249,NA1_4087837174
3250,NA1_4087823978
3251,NA1_4087758279
3252,NA1_4087540971
3253,NA1_4087526985
3254,NA1_4087465680
3255,NA1_4087512198
3256,NA1_4087471046
3257,NA1_4087438198
3258,NA1_4086480519
3259,NA1_4086437134
3260,NA1_4086425601
3261,NA1_4086307075
3262,NA1_4086323218
3263,NA1_4085994435
3264,NA1_4086011399
3265,NA1_4085988177
3266,NA1_4085966970
3267,NA1_4085954244
3268,NA1_4085980421
3269,NA1_4085916795
3270,NA1_4085873691
3271,NA1_4085540643
3272,NA1_4085486583
3273,NA1_4085116654
3274,NA1_4083996660
3275,NA1_4083090159
3276,NA1_4082988825
3277,NA1_4083042597
3278,NA1_4082863226
3279,NA1_4082323095
3280,NA1_4082321250
3281,NA1_4082300238
3282,NA1_4082237290
3283,NA1_4082263479
3284,NA1_4082199626
3285,NA1_4081538462
3286,NA1_4081545529
3287,NA1_4081543277
3288,NA1_4081550072
3289,NA1_4081225869
3290,NA1_4081205178
3291,NA1_4081094144
3292,NA1_4081037422
3293,NA1_4081080723
3294,NA1_4080203176
3295,NA1_4080137104
3296,NA1_4080162000
3297,NA1_4079141733
3298,NA1_4079141644
3299,NA1_4078921955
3300,NA1_4101505696
3301,NA1_4101489943
3302,NA1_4101441334
3303,NA1_4101346285
3304,NA1_4100577508
3305,NA1_4100621802
3306,NA1_4100537278
3307,NA1_4100511476
3308,NA1_4100462985
3309,NA1_4100377683
3310,NA1_4100402545
3311,NA1_4100305278
3312,NA1_4100290069
3313,NA1_4099994722
3314,NA1_4099972113
3315,NA1_4099878479
3316,NA1_4099875473
3317,NA1_4099891901
3318,NA1_4099827368
3319,NA1_4099740873
3320,NA1_4099494543
3321,NA1_4099472985
3322,NA1_4099209548
3323,NA1_4099222803
3324,NA1_4099127073
3325,NA1_4099089301
3326,NA1_4099092714
3327,NA1_4098995949
3328,NA1_4098942189
3329,NA1_4098828434
3330,NA1_4098832845
3331,NA1_4098804234
3332,NA1_4098550753
3333,NA1_4097610373
3334,NA1_4097538672
3335,NA1_4097536173
3336,NA1_4097492589
3337,NA1_4097488585
3338,NA1_4097474502
3339,NA1_4097471524
3340,NA1_4097417320
3341,NA1_4097385379
3342,NA1_4097097243
3343,NA1_4097112504
3344,NA1_4097008012
3345,NA1_4097041918
3346,NA1_4096975047
3347,NA1_4096898696
3348,NA1_4096871410
3349,NA1_4093843788
3350,NA1_4093799893
3351,NA1_4093756429
3352,NA1_4090118239
3353,NA1_4090118048
3354,NA1_4090157904
3355,NA1_4089642393
3356,NA1_4089539510
3357,NA1_4089545330
3358,NA1_4089530335
3359,NA1_4084544114
3360,NA1_4084384345
3361,NA1_4084384116
3362,NA1_4085381515
3363,NA1_4085356728
3364,NA1_4085325234
3365,NA1_4085293558
3366,NA1_4083984890
3367,NA1_4084010488
3368,NA1_4083916572
3369,NA1_4083290373
3370,NA1_4083247995
3371,NA1_4083227239
3372,NA1_4083224259
3373,NA1_4081076665
3374,NA1_4081022273
3375,NA1_4076768845
3376,NA1_4076738520
3377,NA1_4076625233
3378,NA1_4076624983
3379,NA1_4077829044
3380,NA1_4076836772
3381,NA1_4076883947
3382,NA1_4074085877
3383,NA1_4074083358
3384,NA1_4074039169
3385,NA1_4073997299
3386,NA1_4074003311
3387,NA1_4073990574
3388,NA1_4071615210
3389,NA1_4071589848
3390,NA1_4070282750
3391,NA1_4070221283
3392,NA1_4066054951
3393,NA1_4066054751
3394,NA1_4066054628
3395,NA1_4066012896
3396,NA1_4066012669
3397,NA1_4066012451
3398,NA1_4066191793
3399,NA1_4066041643
3400,NA1_4104855507
3401,NA1_4104778393
3402,NA1_4104738449
3403,NA1_4098571532
3404,NA1_4098249943
3405,NA1_4098157483
3406,NA1_4098171693
3407,NA1_4097780000
3408,NA1_4097691363
3409,NA1_4097628164
3410,NA1_4095385558
3411,NA1_4095181643
3412,NA1_4095135230
3413,NA1_4091035593
3414,NA1_4090990983
3415,NA1_4090955452
3416,NA1_4089394833
3417,NA1_4089139290
3418,NA1_4089103433
3419,NA1_4089120656
3420,NA1_4080258959
3421,NA1_4079364989
3422,NA1_4078331668
3423,NA1_4078289398
3424,NA1_4077473546
3425,NA1_4077451931
3426,NA1_4077416784
3427,NA1_4077402802
3428,NA1_4075445023
3429,NA1_4075412879
3430,NA1_4075401013
3431,NA1_4075394745
3432,NA1_4075372137
3433,NA1_4075045103
3434,NA1_4074979953
3435,NA1_4074974689
3436,NA1_4068145115
3437,NA1_4067420341
3438,NA1_4067386068
3439,NA1_4067413637
3440,NA1_4067227535
3441,NA1_4067256077
3442,NA1_4067224645
3443,NA1_4067212144
3444,NA1_4067270208
3445,NA1_4062185196
3446,NA1_4062182480
3447,NA1_4061431992
3448,NA1_4061420184
3449,NA1_4061338659
3450,NA1_4060530092
3451,NA1_4060499870
3452,NA1_4060437748
3453,NA1_4058275465
3454,NA1_4058251357
3455,NA1_4057551618
3456,NA1_4057508545
3457,NA1_4054135907
3458,NA1_4054090814
3459,NA1_4052504443
3460,NA1_4052521385
3461,NA1_4050219074
3462,NA1_4050205517
3463,NA1_4044626900
3464,NA1_4044620057
3465,NA1_4043811865
3466,NA1_4042984719
3467,NA1_4042981201
3468,NA1_4040133518
3469,NA1_4040119903
3470,NA1_4040054792
3471,NA1_4039939149
3472,NA1_4039945281
3473,NA1_4039928297
3474,NA1_4039911702
3475,NA1_4039755497
3476,NA1_4039800065
3477,NA1_4039413947
3478,NA1_4039430383
3479,NA1_4039356481
3480,NA1_4038947710
3481,NA1_4038893364
3482,NA1_4038839578
3483,NA1_4038853942
3484,NA1_4038789381
3485,NA1_4038743041
3486,NA1_4038424265
3487,NA1_4038400017
3488,NA1_4037997158
3489,NA1_4037993270
3490,NA1_4037965036
3491,NA1_4037869521
3492,NA1_4037846146
3493,NA1_4036055134
3494,NA1_4036023206
3495,NA1_4035989463
3496,NA1_4036004499
3497,NA1_4033808631
3498,NA1_4033803971
3499,NA1_4033719058
3500,NA1_4103739813
3501,NA1_4096059248
3502,NA1_4096075176
3503,NA1_4096043017
3504,NA1_4096050265
3505,NA1_4095976958
3506,NA1_4096012106
3507,NA1_4095990522
3508,NA1_4094297208
3509,NA1_4093391595
3510,NA1_4093370082
3511,NA1_4092711684
3512,NA1_4092638277
3513,NA1_4092593553
3514,NA1_4092589938
3515,NA1_4092545290
3516,NA1_4092521777
3517,NA1_4091662882
3518,NA1_4090882610
3519,NA1_4090815067
3520,NA1_4090717988
3521,NA1_4089547402
3522,NA1_4089533731
3523,NA1_4089468591
3524,NA1_4089425354
3525,NA1_4089413211
3526,NA1_4089317214
3527,NA1_4089330564
3528,NA1_4089236929
3529,NA1_4089261470
3530,NA1_4089188726
3531,NA1_4089182339
3532,NA1_4089140675
3533,NA1_4088706522
3534,NA1_4088665775
3535,NA1_4088387764
3536,NA1_4088431320
3537,NA1_4088308840
3538,NA1_4088314641
3539,NA1_4088320949
3540,NA1_4088235506
3541,NA1_4088231083
3542,NA1_4088216585
3543,NA1_4087467198
3544,NA1_4087461220
3545,NA1_4087435360
3546,NA1_4086859155
3547,NA1_4086895856
3548,NA1_4086921246
3549,NA1_4086807384
3550,NA1_4086784164
3551,NA1_4086181744
3552,NA1_4085921806
3553,NA1_4085895284
3554,NA1_4085849005
3555,NA1_4085800274
3556,NA1_4085687729
3557,NA1_4085645959
3558,NA1_4085468903
3559,NA1_4084893661
3560,NA1_4084554219
3561,NA1_4084551722
3562,NA1_4084408170
3563,NA1_4084354761
3564,NA1_4084361958
3565,NA1_4083833019
3566,NA1_4083778175
3567,NA1_4083499293
3568,NA1_4083514577
3569,NA1_4083162880
3570,NA1_4079350974
3571,NA1_4079326702
3572,NA1_4079273341
3573,NA1_4079009399
3574,NA1_4078888250
3575,NA1_4078834610
3576,NA1_4078719297
3577,NA1_4078586274
3578,NA1_4078029084
3579,NA1_4078074024
3580,NA1_4077979265
3581,NA1_4077512006
3582,NA1_4077459957
3583,NA1_4077416784
3584,NA1_4077443027
3585,NA1_4077359628
3586,NA1_4077375470
3587,NA1_4077313097
3588,NA1_4075998648
3589,NA1_4075143774
3590,NA1_4075079146
3591,NA1_4075103004
3592,NA1_4075029066
3593,NA1_4075035387
3594,NA1_4075032903
3595,NA1_4067484474
3596,NA1_4067471322
3597,NA1_4066518559
3598,NA1_4066554030
3599,NA1_4066492673
3600,NA1_4104714771
3601,NA1_4103549541
3602,NA1_4103535530
3603,NA1_4100107180
3604,NA1_4100101807
3605,NA1_4100056934
3606,NA1_4099808652
3607,NA1_4098426274
3608,NA1_4097781512
3609,NA1_4096301376
3610,NA1_4095172382
3611,NA1_4095068218
3612,NA1_4088934707
3613,NA1_4087817821
3614,NA1_4087547776
3615,NA1_4087398878
3616,NA1_4086612974
3617,NA1_4086402831
3618,NA1_4085499167
3619,NA1_4084940249
3620,NA1_4084883345
3621,NA1_4081066835
3622,NA1_4075018752
3623,NA1_4074993927
3624,NA1_4074981461
3625,NA1_4074927225
3626,NA1_4074973407
3627,NA1_4074922065
3628,NA1_4074930384
3629,NA1_4074052306
3630,NA1_4073114636
3631,NA1_4071267426
3632,NA1_4070567233
3633,NA1_4070552643
3634,NA1_4068410634
3635,NA1_4068871360
3636,NA1_4067778090
3637,NA1_4067772686
3638,NA1_4067727645
3639,NA1_4066175495
3640,NA1_4067373478
3641,NA1_4067400279
3642,NA1_4067307797
3643,NA1_4066912950
3644,NA1_4065832019
3645,NA1_4065831573
3646,NA1_4063717175
3647,NA1_4062096245
3648,NA1_4061752955
3649,NA1_4061169685
3650,NA1_4061136363
3651,NA1_4061108136
3652,NA1_4061111001
3653,NA1_4061021466
3654,NA1_4060073444
3655,NA1_4060080037
3656,NA1_4060052270
3657,NA1_4059909304
3658,NA1_4055102615
3659,NA1_4055050662
3660,NA1_4054977908
3661,NA1_4054878652
3662,NA1_4054505932
3663,NA1_4054438957
3664,NA1_4054421807
3665,NA1_4052192730
3666,NA1_4050977409
3667,NA1_4050983204
3668,NA1_4050918500
3669,NA1_4050859890
3670,NA1_4050784603
3671,NA1_4050707714
3672,NA1_4046873275
3673,NA1_4046768587
3674,NA1_4046726192
3675,NA1_4046722800
3676,NA1_4046252113
3677,NA1_4046184452
3678,NA1_4045097611
3679,NA1_4041466265
3680,NA1_4041414923
3681,NA1_4040940768
3682,NA1_4040856599
3683,NA1_4040852777
3684,NA1_4039882678
3685,NA1_4039919886
3686,NA1_4039419062
3687,NA1_4039405638
3688,NA1_4039412767
3689,NA1_4039368722
3690,NA1_4038543127
3691,NA1_4038550469
3692,NA1_4038496486
3693,NA1_4038492671
3694,NA1_4037730263
3695,NA1_4035896215
3696,NA1_4035633746
3697,NA1_4035601112
3698,NA1_4034394032
3699,NA1_4034327415
3700,NA1_4105302541
3701,NA1_4104085681
3702,NA1_4104101610
3703,NA1_4104038698
3704,NA1_4104006772
3705,NA1_4104051434
3706,NA1_4103466202
3707,NA1_4101470904
3708,NA1_4101321433
3709,NA1_4100529948
3710,NA1_4100453577
3711,NA1_4100407301
3712,NA1_4100337794
3713,NA1_4100269639
3714,NA1_4099100755
3715,NA1_4099092714
3716,NA1_4098995949
3717,NA1_4098893074
3718,NA1_4098873349
3719,NA1_4098193354
3720,NA1_4098131150
3721,NA1_4096785967
3722,NA1_4096677433
3723,NA1_4095759036
3724,NA1_4095796349
3725,NA1_4095794748
3726,NA1_4095744207
3727,NA1_4095800445
3728,NA1_4095779829
3729,NA1_4095736284
3730,NA1_4095695846
3731,NA1_4091778186
3732,NA1_4091804346
3733,NA1_4091810389
3734,NA1_4090488510
3735,NA1_4090454448
3736,NA1_4090430707
3737,NA1_4089290354
3738,NA1_4089264647
3739,NA1_4089151279
3740,NA1_4089077071
3741,NA1_4088779325
3742,NA1_4088787252
3743,NA1_4088775932
3744,NA1_4088783165
3745,NA1_4088733103
3746,NA1_4088400923
3747,NA1_4087842931
3748,NA1_4087839922
3749,NA1_4087758027
3750,NA1_4086794613
3751,NA1_4086782208
3752,NA1_4086524599
3753,NA1_4086478259
3754,NA1_4085981060
3755,NA1_4085886159
3756,NA1_4085828989
3757,NA1_4085517778
3758,NA1_4085193978
3759,NA1_4085212677
3760,NA1_4085152981
3761,NA1_4085161259
3762,NA1_4085150035
3763,NA1_4085146910
3764,NA1_4085145004
3765,NA1_4084516473
3766,NA1_4084523354
3767,NA1_4083175672
3768,NA1_4083183344
3769,NA1_4083180978
3770,NA1_4083078412
3771,NA1_4083066197
3772,NA1_4081654266
3773,NA1_4081823509
3774,NA1_4081653758
3775,NA1_4082766087
3776,NA1_4080929102
3777,NA1_4080944551
3778,NA1_4080844640
3779,NA1_4080788211
3780,NA1_4079947858
3781,NA1_4078447709
3782,NA1_4078075683
3783,NA1_4077789541
3784,NA1_4076631925
3785,NA1_4076631698
3786,NA1_4076631429
3787,NA1_4076850585
3788,NA1_4075414555
3789,NA1_4075423400
3790,NA1_4075402218
3791,NA1_4075369548
3792,NA1_4073536029
3793,NA1_4073513983
3794,NA1_4073482188
3795,NA1_4073428351
3796,NA1_4073444366
3797,NA1_4072548227
3798,NA1_4072555412
3799,NA1_4069963143
3800,NA1_4103022485
3801,NA1_4101587838
3802,NA1_4101601007
3803,NA1_4097045249
3804,NA1_4090658919
3805,NA1_4090690664
3806,NA1_4090584802
3807,NA1_4090560960
3808,NA1_4090494766
3809,NA1_4090478251
3810,NA1_4090454448
3811,NA1_4090430707
3812,NA1_4090375057
3813,NA1_4090381364
3814,NA1_4090347604
3815,NA1_4090281246
3816,NA1_4089648400
3817,NA1_4089426905
3818,NA1_4089189949
3819,NA1_4088537884
3820,NA1_4088532595
3821,NA1_4088451702
3822,NA1_4088387908
3823,NA1_4088308840
3824,NA1_4088324667
3825,NA1_4088250313
3826,NA1_4087939220
3827,NA1_4087946977
3828,NA1_4087944390
3829,NA1_4087829509
3830,NA1_4087737325
3831,NA1_4087734295
3832,NA1_4087439589
3833,NA1_4087435073
3834,NA1_4087360114
3835,NA1_4079020474
3836,NA1_4078904609
3837,NA1_4078819428
3838,NA1_4078824374
3839,NA1_4078748331
3840,NA1_4078723407
3841,NA1_4078586990
3842,NA1_4072332284
3843,NA1_4072268192
3844,NA1_4072264442
3845,NA1_4072227912
3846,NA1_4072205118
3847,NA1_4072191771
3848,NA1_4072158230
3849,NA1_4072154075
3850,NA1_4072160870
3851,NA1_4072088537
3852,NA1_4072085951
3853,NA1_4071729592
3854,NA1_4071736728
3855,NA1_4071691054
3856,NA1_4071655257
3857,NA1_4071559666
3858,NA1_4071554159
3859,NA1_4071528702
3860,NA1_4071492406
3861,NA1_4071418480
3862,NA1_4068653486
3863,NA1_4068690167
3864,NA1_4068485912
3865,NA1_4068501201
3866,NA1_4068298406
3867,NA1_4068295310
3868,NA1_4066727167
3869,NA1_4066732398
3870,NA1_4066698829
3871,NA1_4066715859
3872,NA1_4066663358
3873,NA1_4066609323
3874,NA1_4066605492
3875,NA1_4063396340
3876,NA1_4059495384
3877,NA1_4059454612
3878,NA1_4059428981
3879,NA1_4059425663
3880,NA1_4059395681
3881,NA1_4059440718
3882,NA1_4059380950
3883,NA1_4059328653
3884,NA1_4059374292
3885,NA1_4059372485
3886,NA1_4059370139
3887,NA1_4059309812
3888,NA1_4059257249
3889,NA1_4059274254
3890,NA1_4059228745
3891,NA1_4059177508
3892,NA1_4059210313
3893,NA1_4059089577
3894,NA1_4058570430
3895,NA1_4058527225
3896,NA1_4058476416
3897,NA1_4058509913
3898,NA1_4058418697
3899,NA1_4058426911
3900,NA1_4104040346
3901,NA1_4103365653
3902,NA1_4102670386
3903,NA1_4102004277
3904,NA1_4101493165
3905,NA1_4101471406
3906,NA1_4101400778
3907,NA1_4101292049
3908,NA1_4101159919
3909,NA1_4101102899
3910,NA1_4100370098
3911,NA1_4100290600
3912,NA1_4100240053
3913,NA1_4100087428
3914,NA1_4100015596
3915,NA1_4099948695
3916,NA1_4098787463
3917,NA1_4098782392
3918,NA1_4097655701
3919,NA1_4097659923
3920,NA1_4096283774
3921,NA1_4095027270
3922,NA1_4094859846
3923,NA1_4094100444
3924,NA1_4093897372
3925,NA1_4092484496
3926,NA1_4091801449
3927,NA1_4091569228
3928,NA1_4091419569
3929,NA1_4091424868
3930,NA1_4090422384
3931,NA1_4090366711
3932,NA1_4089172499
3933,NA1_4089150367
3934,NA1_4089083947
3935,NA1_4088283848
3936,NA1_4087535092
3937,NA1_4086791533
3938,NA1_4086736959
3939,NA1_4086442868
3940,NA1_4086219549
3941,NA1_4086066001
3942,NA1_4085829226
3943,NA1_4085824878
3944,NA1_4085769174
3945,NA1_4085743348
3946,NA1_4084971624
3947,NA1_4084830574
3948,NA1_4084738070
3949,NA1_4084501312
3950,NA1_4084378557
3951,NA1_4084028792
3952,NA1_4083759937
3953,NA1_4083693435
3954,NA1_4083665470
3955,NA1_4083660958
3956,NA1_4082909611
3957,NA1_4081632022
3958,NA1_4080947381
3959,NA1_4080903358
3960,NA1_4080827286
3961,NA1_4080850157
3962,NA1_4080468406
3963,NA1_4080485244
3964,NA1_4080522408
3965,NA1_4080223136
3966,NA1_4080086709
3967,NA1_4080080567
3968,NA1_4079596581
3969,NA1_4079573804
3970,NA1_4078901061
3971,NA1_4078749729
3972,NA1_4077889253
3973,NA1_4077775211
3974,NA1_4077049088
3975,NA1_4077026377
3976,NA1_4076983737
3977,NA1_4075716759
3978,NA1_4074549956
3979,NA1_4074426134
3980,NA1_4074407984
3981,NA1_4074410661
3982,NA1_4072824638
3983,NA1_4072861442
3984,NA1_4071810651
3985,NA1_4068347812
3986,NA1_4068265856
3987,NA1_4067775392
3988,NA1_4067781851
3989,NA1_4067332272
3990,NA1_4066441513
3991,NA1_4066398572
3992,NA1_4065898840
3993,NA1_4065672793
3994,NA1_4065699782
3995,NA1_4065632323
3996,NA1_4065416555
3997,NA1_4064735630
3998,NA1_4064733803
3999,NA1_4062748555
4000,NA1_4105156868
4001,NA1_4105183064
4002,NA1_4105045511
4003,NA1_4104787393
4004,NA1_4104783121
4005,NA1_4104733544
4006,NA1_4104685880
4007,NA1_4104594434
4008,NA1_4104538702
4009,NA1_4104421743
4010,NA1_4104359572
4011,NA1_4102030263
4012,NA1_4100894381
4013,NA1_4100449568
4014,NA1_4098970665
4015,NA1_4098426995
4016,NA1_4097850976
4017,NA1_4097386552
4018,NA1_4097351948
4019,NA1_4097317999
4020,NA1_4094821191
4021,NA1_4089439610
4022,NA1_4086765710
4023,NA1_4086765359
4024,NA1_4086994311
4025,NA1_4085333537
4026,NA1_4084515640
4027,NA1_4084291058
4028,NA1_4084199626
4029,NA1_4082556098
4030,NA1_4082505463
4031,NA1_4079925409
4032,NA1_4078162039
4033,NA1_4078131199
4034,NA1_4076685154
4035,NA1_4076684891
4036,NA1_4076734449
4037,NA1_4076691450
4038,NA1_4076581290
4039,NA1_4076651061
4040,NA1_4076990356
4041,NA1_4076896319
4042,NA1_4075953370
4043,NA1_4075856561
4044,NA1_4075880831
4045,NA1_4075691209
4046,NA1_4075642569
4047,NA1_4075312390
4048,NA1_4073894870
4049,NA1_4073685567
4050,NA1_4073784335
4051,NA1_4074908292
4052,NA1_4074872799
4053,NA1_4074550714
4054,NA1_4074441381
4055,NA1_4074370626
4056,NA1_4074256364
4057,NA1_4074209270
4058,NA1_4070921328
4059,NA1_4071439980
4060,NA1_4068709704
4061,NA1_4071035636
4062,NA1_4071062185
4063,NA1_4070956541
4064,NA1_4070954492
4065,NA1_4070858755
4066,NA1_4070897115
4067,NA1_4070875639
4068,NA1_4070109452
4069,NA1_4070127426
4070,NA1_4068783557
4071,NA1_4068683326
4072,NA1_4068543420
4073,NA1_4069338622
4074,NA1_4068833921
4075,NA1_4068296646
4076,NA1_4068273945
4077,NA1_4067229337
4078,NA1_4066790483
4079,NA1_4066717775
4080,NA1_4066617418
4081,NA1_4066613218
4082,NA1_4064949511
4083,NA1_4064905344
4084,NA1_4064857505
4085,NA1_4064850381
4086,NA1_4064813527
4087,NA1_4064705914
4088,NA1_4064634722
4089,NA1_4064599618
4090,NA1_4064573962
4091,NA1_4064271089
4092,NA1_4064213161
4093,NA1_4063922566
4094,NA1_4063853051
4095,NA1_4063804527
4096,NA1_4063150755
4097,NA1_4063129986
4098,NA1_4063010820
4099,NA1_4062507625
4100,NA1_4101126347
4101,NA1_4100072966
4102,NA1_4099989085
4103,NA1_4099945303
4104,NA1_4099941303
4105,NA1_4099876398
4106,NA1_4098655162
4107,NA1_4098530349
4108,NA1_4097522722
4109,NA1_4088290166
4110,NA1_4088240035
4111,NA1_4088205243
4112,NA1_4088202803
4113,NA1_4088189966
4114,NA1_4086756906
4115,NA1_4086734254
4116,NA1_4086686957
4117,NA1_4086681330
4118,NA1_4086559559
4119,NA1_4086604280
4120,NA1_4086559908
4121,NA1_4086233892
4122,NA1_4086240258
4123,NA1_4085378707
4124,NA1_4085395961
4125,NA1_4085395264
4126,NA1_4085402184
4127,NA1_4085380723
4128,NA1_4085357952
4129,NA1_4085296681
4130,NA1_4084334216
4131,NA1_4084400573
4132,NA1_4084287929
4133,NA1_4084255620
4134,NA1_4084217650
4135,NA1_4083502497
4136,NA1_4083418652
4137,NA1_4083425131
4138,NA1_4083461345
4139,NA1_4083410734
4140,NA1_4083387119
4141,NA1_4083336460
4142,NA1_4082642703
4143,NA1_4082579205
4144,NA1_4082585906
4145,NA1_4082623172
4146,NA1_4082611510
4147,NA1_4082528707
4148,NA1_4082536025
4149,NA1_4082543851
4150,NA1_4081476448
4151,NA1_4081473761
4152,NA1_4081470766
4153,NA1_4081389583
4154,NA1_4081435988
4155,NA1_4081414451
4156,NA1_4081369519
4157,NA1_4079605897
4158,NA1_4078513695
4159,NA1_4078520692
4160,NA1_4078486609
4161,NA1_4078443980
4162,NA1_4078471071
4163,NA1_4078408693
4164,NA1_4078386910
4165,NA1_4076910677
4166,NA1_4076828004
4167,NA1_4076836050
4168,NA1_4076873261
4169,NA1_4076821730
4170,NA1_4076539459
4171,NA1_4076498846
4172,NA1_4076504898
4173,NA1_4075685960
4174,NA1_4075682859
4175,NA1_4075729787
4176,NA1_4075627941
4177,NA1_4075646303
4178,NA1_4075644493
4179,NA1_4075621426
4180,NA1_4075589488
4181,NA1_4075606396
4182,NA1_4074873446
4183,NA1_4074890876
4184,NA1_4074789339
4185,NA1_4074777852
4186,NA1_4072701784
4187,NA1_4072700364
4188,NA1_4072540367
4189,NA1_4072485944
4190,NA1_4072511109
4191,NA1_4072332555
4192,NA1_4072293457
4193,NA1_4072251376
4194,NA1_4072237796
4195,NA1_4072206147
4196,NA1_4072191771
4197,NA1_4071701428
4198,NA1_4070499290
4199,NA1_4069946176
4200,NA1_4102011931
4201,NA1_4101381132
4202,NA1_4101292056
4203,NA1_4100178829
4204,NA1_4100204028
4205,NA1_4097627349
4206,NA1_4097623349
4207,NA1_4096410442
4208,NA1_4095463799
4209,NA1_4094153444
4210,NA1_4092910853
4211,NA1_4092860989
4212,NA1_4092035884
4213,NA1_4092053113
4214,NA1_4092028259
4215,NA1_4091708274
4216,NA1_4090989552
4217,NA1_4091014953
4218,NA1_4091000099
4219,NA1_4090970775
4220,NA1_4090897301
4221,NA1_4090872973
4222,NA1_4090804141
4223,NA1_4089340408
4224,NA1_4088337828
4225,NA1_4088364448
4226,NA1_4088362096
4227,NA1_4088330775
4228,NA1_4088297254
4229,NA1_4088276103
4230,NA1_4088244381
4231,NA1_4088169714
4232,NA1_4088193967
4233,NA1_4088182672
4234,NA1_4088191083
4235,NA1_4088149596
4236,NA1_4088117266
4237,NA1_4086559963
4238,NA1_4086545816
4239,NA1_4086432895
4240,NA1_4086410441
4241,NA1_4086386656
4242,NA1_4085517937
4243,NA1_4084892451
4244,NA1_4084829260
4245,NA1_4084806856
4246,NA1_4084832006
4247,NA1_4084748346
4248,NA1_4084710446
4249,NA1_4084514893
4250,NA1_4084399414
4251,NA1_4084367361
4252,NA1_4084336063
4253,NA1_4084422510
4254,NA1_4084362153
4255,NA1_4084370290
4256,NA1_4084278348
4257,NA1_4084312120
4258,NA1_4084252357
4259,NA1_4084218984
4260,NA1_4084197496
4261,NA1_4084206195
4262,NA1_4084184798
4263,NA1_4084192964
4264,NA1_4084171965
4265,NA1_4084190188
4266,NA1_4084109705
4267,NA1_4084138361
4268,NA1_4084146543
4269,NA1_4084155651
4270,NA1_4084144251
4271,NA1_4084033663
4272,NA1_4084080455
4273,NA1_4083989265
4274,NA1_4083630728
4275,NA1_4083523392
4276,NA1_4083521318
4277,NA1_4083449679
4278,NA1_4083457284
4279,NA1_4083445685
4280,NA1_4083424350
4281,NA1_4083413056
4282,NA1_4083399520
4283,NA1_4083377700
4284,NA1_4083375856
4285,NA1_4083355146
4286,NA1_4083003475
4287,NA1_4082524748
4288,NA1_4082543002
4289,NA1_4081532952
4290,NA1_4081031277
4291,NA1_4080954423
4292,NA1_4080595862
4293,NA1_4080356871
4294,NA1_4080312951
4295,NA1_4078888944
4296,NA1_4078886767
4297,NA1_4078853464
4298,NA1_4078573757
4299,NA1_4078418029
4300,NA1_4103934677
4301,NA1_4103867403
4302,NA1_4103795746
4303,NA1_4103167099
4304,NA1_4103173962
4305,NA1_4103181967
4306,NA1_4103139604
4307,NA1_4103115800
4308,NA1_4103141925
4309,NA1_4103027223
4310,NA1_4102606332
4311,NA1_4102602280
4312,NA1_4097677927
4313,NA1_4097633483
4314,NA1_4097608236
4315,NA1_4097604584
4316,NA1_4097570965
4317,NA1_4097544945
4318,NA1_4097513324
4319,NA1_4097489014
4320,NA1_4097448033
4321,NA1_4097455401
4322,NA1_4097481831
4323,NA1_4097081914
4324,NA1_4096159432
4325,NA1_4095758337
4326,NA1_4095785533
4327,NA1_4095772422
4328,NA1_4095698176
4329,NA1_4095655418
4330,NA1_4095622846
4331,NA1_4095538590
4332,NA1_4094611235
4333,NA1_4094538996
4334,NA1_4094525049
4335,NA1_4094501166
4336,NA1_4094436254
4337,NA1_4094387452
4338,NA1_4094350585
4339,NA1_4094323823
4340,NA1_4094267359
4341,NA1_4094202814
4342,NA1_4094159707
4343,NA1_4093033314
4344,NA1_4092998297
